index,Date,Time [h],Energy Consumption [kWh]Eimp63 (kWh),Energy Consumption [kWh]Eimp64 (kWh)
187,2017-08-08,19,0.099976,0.40014800000000006
188,2017-08-08,20,0.199952,0.299806
189,2017-08-08,21,0.200074,0.30005000000000004
190,2017-08-08,22,0.199952,0.30005000000000004
191,2017-08-08,23,0.200074,0.5000020000000001
192,2017-08-09,0,0.099976,0.19995200000000002
193,2017-08-09,1,0.199952,0.100098
194,2017-08-09,2,0.099976,0.19995200000000002
195,2017-08-09,3,0.200074,0.19995200000000002
196,2017-08-09,4,0.099976,0.100098
197,2017-08-09,5,0.199952,0.19995200000000002
198,2017-08-09,6,0.200074,0.19995200000000002
199,2017-08-09,7,0.099976,0.30005000000000004
200,2017-08-09,8,0.199952,0.19995200000000002
201,2017-08-09,9,0.30005,0.6001000000000001
202,2017-08-09,10,0.6999539999999999,0.099854
203,2017-08-09,11,1.000004,0.200196
204,2017-08-09,12,0.100098,0.099854
205,2017-08-09,13,0.099976,0.19995200000000002
206,2017-08-09,14,0.099976,0.30005000000000004
207,2017-08-09,15,0.199952,0.6001000000000001
208,2017-08-09,16,0.100098,1.1999560000000002
209,2017-08-09,17,0.099976,1.6999580000000005
210,2017-08-09,18,0.099976,0.5000020000000001
211,2017-08-09,19,0.099976,0.40014800000000006
212,2017-08-09,20,0.200074,0.7998080000000001
213,2017-08-09,21,0.099976,0.40014800000000006
214,2017-08-09,22,0.199952,0.39990400000000004
215,2017-08-09,23,0.099976,0.30005000000000004
216,2017-08-10,0,0.200074,0.100098
217,2017-08-10,1,0.099976,0.19995200000000002
218,2017-08-10,2,0.099976,0.099854
219,2017-08-10,3,0.200074,0.200196
220,2017-08-10,4,0.099976,0.099854
221,2017-08-10,5,0.199952,0.19995200000000002
222,2017-08-10,6,0.099976,0.100098
223,2017-08-10,7,0.200074,0.100098
224,2017-08-10,8,0.099976,0.39990400000000004
225,2017-08-10,9,0.099976,0.30005000000000004
226,2017-08-10,10,0.099976,0.30005000000000004
227,2017-08-10,11,0.100098,0.19995200000000002
228,2017-08-10,12,0.099976,0.8000520000000001
229,2017-08-10,13,0.099976,0.19995200000000002
230,2017-08-10,14,0.099976,0.6999540000000001
231,2017-08-10,15,0.099976,0.39990400000000004
232,2017-08-10,16,0.200074,1.1001020000000001
233,2017-08-10,17,0.6999539999999999,0.8000520000000001
234,2017-08-10,18,0.400026,1.0000040000000001
235,2017-08-10,19,0.199952,0.39990400000000004
236,2017-08-10,20,0.30005,0.8000520000000001
237,2017-08-10,21,0.30005,0.39990400000000004
238,2017-08-10,22,0.199952,0.30005000000000004
239,2017-08-10,23,0.199952,0.40014800000000006
240,2017-08-11,0,0.200074,0.19995200000000002
241,2017-08-11,1,0.099976,0.099854
242,2017-08-11,2,0.199952,0.200196
243,2017-08-11,3,0.100098,0.099854
244,2017-08-11,4,0.099976,0.100098
245,2017-08-11,5,0.199952,0.19995200000000002
246,2017-08-11,6,0.200074,0.19995200000000002
247,2017-08-11,7,0.099976,0.100098
248,2017-08-11,8,0.6999539999999999,0.39990400000000004
249,2017-08-11,9,0.099976,0.30005000000000004
250,2017-08-11,10,0.100098,0.30005000000000004
251,2017-08-11,11,0.099976,0.5000020000000001
252,2017-08-11,12,0.099976,0.30005000000000004
253,2017-08-11,13,0.099976,0.39990400000000004
254,2017-08-11,14,0.099976,0.30005000000000004
255,2017-08-11,15,0.200074,0.8000520000000001
256,2017-08-11,16,0.099976,1.5000060000000004
257,2017-08-11,17,0.099976,2.199960000000001
258,2017-08-11,18,0.099976,0.5998560000000001
259,2017-08-11,19,0.100098,0.5000020000000001
260,2017-08-11,20,0.099976,0.6001000000000001
261,2017-08-11,21,0.199952,0.6001000000000001
262,2017-08-11,22,0.200074,0.39990400000000004
263,2017-08-11,23,0.099976,0.39990400000000004
264,2017-08-12,0,0.099976,0.200196
265,2017-08-12,1,0.199952,0.299806
266,2017-08-12,2,0.100098,0.200196
267,2017-08-12,3,0.199952,0.19995200000000002
268,2017-08-12,4,0.099976,0.099854
269,2017-08-12,5,0.200074,0.100098
270,2017-08-12,6,0.099976,0.19995200000000002
271,2017-08-12,7,0.199952,0.100098
272,2017-08-12,8,0.099976,0.39990400000000004
273,2017-08-12,9,0.100098,0.19995200000000002
274,2017-08-12,10,0.099976,0.100098
275,2017-08-12,11,0.099976,0.19995200000000002
276,2017-08-12,12,0.099976,1.0000040000000001
277,2017-08-12,13,0.099976,0.6001000000000001
278,2017-08-12,14,0.100098,0.8000520000000001
279,2017-08-12,15,0.099976,0.39990400000000004
280,2017-08-12,16,0.099976,1.3999080000000004
281,2017-08-12,17,0.099976,1.5000060000000004
282,2017-08-12,18,0.099976,2.2002040000000007
283,2017-08-12,19,0.200074,0.299806
284,2017-08-12,20,0.0,1.0000040000000001
285,2017-08-12,21,0.199952,0.9001500000000001
286,2017-08-12,22,0.099976,0.5998560000000001
287,2017-08-12,23,0.100098,0.5000020000000001
288,2017-08-13,0,0.099976,0.30005000000000004
289,2017-08-13,1,0.099976,0.19995200000000002
290,2017-08-13,2,0.099976,0.200196
291,2017-08-13,3,0.099976,0.19995200000000002
292,2017-08-13,4,0.100098,0.099854
293,2017-08-13,5,0.099976,0.200196
294,2017-08-13,6,0.199952,0.099854
295,2017-08-13,7,0.099976,0.19995200000000002
296,2017-08-13,8,0.200074,0.40014800000000006
297,2017-08-13,9,0.099976,0.5998560000000001
298,2017-08-13,10,0.0,0.40014800000000006
299,2017-08-13,11,0.199952,0.30005000000000004
300,2017-08-13,12,0.0,0.39990400000000004
301,2017-08-13,13,0.100098,0.30005000000000004
302,2017-08-13,14,0.099976,0.8000520000000001
303,2017-08-13,15,0.099976,1.1999560000000002
304,2017-08-13,16,0.199952,1.5998600000000005
305,2017-08-13,17,0.100098,1.4001520000000003
306,2017-08-13,18,0.099976,1.0998580000000002
307,2017-08-13,19,0.099976,0.40014800000000006
308,2017-08-13,20,0.199952,1.0000040000000001
309,2017-08-13,21,0.30005,0.5998560000000001
310,2017-08-13,22,0.199952,0.5000020000000001
311,2017-08-13,23,0.200074,0.100098
312,2017-08-14,0,0.199952,0.100098
313,2017-08-14,1,0.200074,0.099854
314,2017-08-14,2,0.099976,0.100098
315,2017-08-14,3,0.099976,0.099854
316,2017-08-14,4,0.199952,0.100098
317,2017-08-14,5,0.100098,0.100098
318,2017-08-14,6,0.199952,0.099854
319,2017-08-14,7,0.199952,0.19995200000000002
320,2017-08-14,8,0.100098,0.100098
321,2017-08-14,9,0.099976,0.19995200000000002
322,2017-08-14,10,0.099976,0.30005000000000004
323,2017-08-14,11,0.099976,0.5000020000000001
324,2017-08-14,12,0.099976,0.39990400000000004
325,2017-08-14,13,0.100098,0.40014800000000006
326,2017-08-14,14,0.099976,1.3000540000000003
327,2017-08-14,15,0.099976,0.8999060000000001
328,2017-08-14,16,0.199952,1.8999100000000007
329,2017-08-14,17,0.100098,1.1001020000000001
330,2017-08-14,18,0.099976,0.19995200000000002
331,2017-08-14,19,0.199952,0.19995200000000002
332,2017-08-14,20,0.099976,0.30005000000000004
333,2017-08-14,21,0.200074,0.30005000000000004
334,2017-08-14,22,0.299928,0.30005000000000004
335,2017-08-14,23,0.200074,0.30005000000000004
336,2017-08-15,0,0.199952,0.299806
337,2017-08-15,1,0.099976,0.100098
338,2017-08-15,2,0.200074,0.100098
339,2017-08-15,3,0.099976,0.099854
340,2017-08-15,4,0.199952,0.100098
341,2017-08-15,5,0.100098,0.099854
342,2017-08-15,6,0.199952,0.200196
343,2017-08-15,7,0.099976,0.19995200000000002
344,2017-08-15,8,0.200074,0.30005000000000004
345,2017-08-15,9,0.0,0.19995200000000002
346,2017-08-15,10,0.099976,0.5000020000000001
347,2017-08-15,11,0.099976,0.19995200000000002
348,2017-08-15,12,0.099976,0.39990400000000004
349,2017-08-15,13,0.099976,0.6001000000000001
350,2017-08-15,14,0.100098,1.3999080000000004
351,2017-08-15,15,0.099976,1.6001040000000004
352,2017-08-15,16,0.099976,1.3000540000000003
353,2017-08-15,17,0.199952,0.5998560000000001
354,2017-08-15,18,0.100098,1.1001020000000001
355,2017-08-15,19,0.199952,0.8999060000000001
356,2017-08-15,20,0.199952,0.5000020000000001
357,2017-08-15,21,0.200074,0.6001000000000001
358,2017-08-15,22,0.199952,0.6999540000000001
359,2017-08-15,23,0.200074,0.19995200000000002
360,2017-08-16,0,0.099976,0.100098
361,2017-08-16,1,0.199952,0.19995200000000002
362,2017-08-16,2,0.099976,0.100098
363,2017-08-16,3,0.100098,0.19995200000000002
364,2017-08-16,4,0.199952,0.100098
365,2017-08-16,5,0.199952,0.19995200000000002
366,2017-08-16,6,0.100098,0.099854
367,2017-08-16,7,0.500002,0.200196
368,2017-08-16,8,0.299928,0.099854
369,2017-08-16,9,0.200074,0.40014800000000006
370,2017-08-16,10,0.6999539999999999,0.099854
371,2017-08-16,11,0.9000279999999998,0.100098
372,2017-08-16,12,0.7999299999999998,0.0
373,2017-08-16,13,0.500002,0.099854
374,2017-08-16,14,0.100098,0.30005000000000004
375,2017-08-16,15,0.199952,0.6999540000000001
376,2017-08-16,16,0.099976,1.7002020000000004
377,2017-08-16,17,0.099976,1.5998600000000005
378,2017-08-16,18,0.100098,0.40014800000000006
379,2017-08-16,19,0.199952,0.5000020000000001
380,2017-08-16,20,0.199952,0.39990400000000004
381,2017-08-16,21,0.200074,0.5000020000000001
382,2017-08-16,22,0.099976,0.30005000000000004
383,2017-08-16,23,0.199952,0.39990400000000004
384,2017-08-17,0,0.100098,0.19995200000000002
385,2017-08-17,1,0.199952,0.100098
386,2017-08-17,2,0.099976,0.100098
387,2017-08-17,3,0.099976,0.19995200000000002
388,2017-08-17,4,0.200074,0.30005000000000004
389,2017-08-17,5,0.199952,0.19995200000000002
390,2017-08-17,6,0.099976,0.19995200000000002
391,2017-08-17,7,0.200074,0.100098
392,2017-08-17,8,0.099976,0.5000020000000001
393,2017-08-17,9,0.099976,0.19995200000000002
394,2017-08-17,10,0.099976,0.19995200000000002
395,2017-08-17,11,0.100098,0.100098
396,2017-08-17,12,0.099976,0.19995200000000002
397,2017-08-17,13,0.099976,0.099854
398,2017-08-17,14,0.199952,0.100098
399,2017-08-17,15,0.100098,0.100098
400,2017-08-17,16,0.199952,0.19995200000000002
401,2017-08-17,17,0.30005,0.30005000000000004
402,2017-08-17,18,0.199952,0.39990400000000004
403,2017-08-17,19,0.099976,0.30005000000000004
404,2017-08-17,20,0.30005,0.39990400000000004
405,2017-08-17,21,0.099976,0.30005000000000004
406,2017-08-17,22,0.099976,0.8000520000000001
407,2017-08-17,23,0.200074,0.39990400000000004
408,2017-08-18,0,0.099976,0.30005000000000004
409,2017-08-18,1,0.099976,0.30005000000000004
410,2017-08-18,2,0.099976,0.30005000000000004
411,2017-08-18,3,0.099976,0.299806
412,2017-08-18,4,0.100098,0.200196
413,2017-08-18,5,0.199952,0.299806
414,2017-08-18,6,0.199952,0.200196
415,2017-08-18,7,0.100098,0.5000020000000001
416,2017-08-18,8,0.099976,0.5000020000000001
417,2017-08-18,9,0.099976,0.299806
418,2017-08-18,10,0.099976,0.200196
419,2017-08-18,11,0.099976,0.299806
420,2017-08-18,12,0.100098,0.30005000000000004
421,2017-08-18,13,0.099976,0.30005000000000004
422,2017-08-18,14,0.099976,0.100098
423,2017-08-18,15,0.099976,1.0000040000000001
424,2017-08-18,16,0.200074,0.7998080000000001
425,2017-08-18,17,0.099976,0.200196
426,2017-08-18,18,0.299928,0.19995200000000002
427,2017-08-18,19,0.200074,0.099854
428,2017-08-18,20,0.299928,0.200196
429,2017-08-18,21,0.200074,0.19995200000000002
430,2017-08-18,22,0.199952,0.5000020000000001
