index;Date;Time [h];Energy Consumption [kWh]Eimp63 (kWh);Energy Consumption [kWh]Eimp64 (kWh)
129;06.08.2017;9;0.100098;0.099854
130;06.08.2017;10;0.099976;0.30005000000000004
131;06.08.2017;11;0.199952;0.39990400000000004
132;06.08.2017;12;0.200074;0.40014800000000006
133;06.08.2017;13;0.199952;0.30005000000000004
134;06.08.2017;14;0.500002;1.1999560000000002
135;06.08.2017;15;0.30005;1.3999080000000004
136;06.08.2017;16;0.299928;1.0000040000000001
137;06.08.2017;17;0.200074;0.40014800000000006
138;06.08.2017;18;0.299928;0.19995200000000002
139;06.08.2017;19;0.200074;0.19995200000000002
140;06.08.2017;20;0.399904;0.19995200000000002
141;06.08.2017;21;0.200074;0.9001500000000001
142;06.08.2017;22;0.099976;0.39990400000000004
143;06.08.2017;23;0.099976;0.39990400000000004
144;07.08.2017;0;0.200074;0.30005000000000004
145;07.08.2017;1;0.099976;0.30005000000000004
146;07.08.2017;2;0.099976;0.100098
147;07.08.2017;3;0.099976;0.19995200000000002
148;07.08.2017;4;0.200074;0.099854
149;07.08.2017;5;0.099976;0.200196
150;07.08.2017;6;0.199952;0.099854
151;07.08.2017;7;0.200074;0.19995200000000002
152;07.08.2017;8;0.099976;0.40014800000000006
153;07.08.2017;9;0.099976;0.39990400000000004
154;07.08.2017;10;0.099976;0.30005000000000004
155;07.08.2017;11;0.099976;0.5000020000000001
156;07.08.2017;12;0.100098;0.39990400000000004
157;07.08.2017;13;0.099976;0.30005000000000004
158;07.08.2017;14;0.099976;0.40014800000000006
159;07.08.2017;15;0.099976;0.39990400000000004
160;07.08.2017;16;0.200074;1.1001020000000001
161;07.08.2017;17;0.099976;1.5998600000000005
162;07.08.2017;18;0.199952;0.5000020000000001
163;07.08.2017;19;0.099976;0.40014800000000006
164;07.08.2017;20;0.30005;0.39990400000000004
165;07.08.2017;21;0.199952;0.6001000000000001
166;07.08.2017;22;0.200074;0.39990400000000004
167;07.08.2017;23;0.099976;0.30005000000000004
168;08.08.2017;0;0.199952;0.19995200000000002
169;08.08.2017;1;0.100098;0.100098
170;08.08.2017;2;0.099976;0.099854
171;08.08.2017;3;0.199952;0.19995200000000002
172;08.08.2017;4;0.099976;0.100098
173;08.08.2017;5;0.100098;0.19995200000000002
174;08.08.2017;6;0.199952;0.100098
175;08.08.2017;7;0.199952;0.19995200000000002
176;08.08.2017;8;0.100098;0.19995200000000002
177;08.08.2017;9;0.099976;0.40014800000000006
178;08.08.2017;10;0.099976;0.099854
179;08.08.2017;11;0.099976;0.19995200000000002
180;08.08.2017;12;0.099976;0.200196
181;08.08.2017;13;0.100098;1.2998100000000004
182;08.08.2017;14;0.099976;0.8000520000000001
183;08.08.2017;15;0.199952;1.0000040000000001
184;08.08.2017;16;0.099976;1.4001520000000003
185;08.08.2017;17;0.100098;0.8999060000000001
186;08.08.2017;18;0.099976;1.1999560000000002
187;08.08.2017;19;0.099976;0.40014800000000006
188;08.08.2017;20;0.199952;0.299806
189;08.08.2017;21;0.200074;0.30005000000000004
190;08.08.2017;22;0.199952;0.30005000000000004
191;08.08.2017;23;0.200074;0.5000020000000001
192;09.08.2017;0;0.099976;0.19995200000000002
193;09.08.2017;1;0.199952;0.100098
194;09.08.2017;2;0.099976;0.19995200000000002
195;09.08.2017;3;0.200074;0.19995200000000002
196;09.08.2017;4;0.099976;0.100098
197;09.08.2017;5;0.199952;0.19995200000000002
198;09.08.2017;6;0.200074;0.19995200000000002
199;09.08.2017;7;0.099976;0.30005000000000004
200;09.08.2017;8;0.199952;0.19995200000000002
201;09.08.2017;9;0.30005;0.6001000000000001
202;09.08.2017;10;0.6999539999999999;0.099854
203;09.08.2017;11;1.000004;0.200196
204;09.08.2017;12;0.100098;0.099854
205;09.08.2017;13;0.099976;0.19995200000000002
206;09.08.2017;14;0.099976;0.30005000000000004
207;09.08.2017;15;0.199952;0.6001000000000001
208;09.08.2017;16;0.100098;1.1999560000000002
209;09.08.2017;17;0.099976;1.6999580000000005
210;09.08.2017;18;0.099976;0.5000020000000001
211;09.08.2017;19;0.099976;0.40014800000000006
212;09.08.2017;20;0.200074;0.7998080000000001
213;09.08.2017;21;0.099976;0.40014800000000006
214;09.08.2017;22;0.199952;0.39990400000000004
215;09.08.2017;23;0.099976;0.30005000000000004
216;10.08.2017;0;0.200074;0.100098
217;10.08.2017;1;0.099976;0.19995200000000002
218;10.08.2017;2;0.099976;0.099854
219;10.08.2017;3;0.200074;0.200196
220;10.08.2017;4;0.099976;0.099854
221;10.08.2017;5;0.199952;0.19995200000000002
222;10.08.2017;6;0.099976;0.100098
223;10.08.2017;7;0.200074;0.100098
224;10.08.2017;8;0.099976;0.39990400000000004
225;10.08.2017;9;0.099976;0.30005000000000004
226;10.08.2017;10;0.099976;0.30005000000000004
227;10.08.2017;11;0.100098;0.19995200000000002
228;10.08.2017;12;0.099976;0.8000520000000001
229;10.08.2017;13;0.099976;0.19995200000000002
230;10.08.2017;14;0.099976;0.6999540000000001
231;10.08.2017;15;0.099976;0.39990400000000004
232;10.08.2017;16;0.200074;1.1001020000000001
233;10.08.2017;17;0.6999539999999999;0.8000520000000001
234;10.08.2017;18;0.400026;1.0000040000000001
235;10.08.2017;19;0.199952;0.39990400000000004
236;10.08.2017;20;0.30005;0.8000520000000001
237;10.08.2017;21;0.30005;0.39990400000000004
238;10.08.2017;22;0.199952;0.30005000000000004
239;10.08.2017;23;0.199952;0.40014800000000006
240;11.08.2017;0;0.200074;0.19995200000000002
241;11.08.2017;1;0.099976;0.099854
242;11.08.2017;2;0.199952;0.200196
243;11.08.2017;3;0.100098;0.099854
244;11.08.2017;4;0.099976;0.100098
245;11.08.2017;5;0.199952;0.19995200000000002
246;11.08.2017;6;0.200074;0.19995200000000002
247;11.08.2017;7;0.099976;0.100098
248;11.08.2017;8;0.6999539999999999;0.39990400000000004
249;11.08.2017;9;0.099976;0.30005000000000004
250;11.08.2017;10;0.100098;0.30005000000000004
251;11.08.2017;11;0.099976;0.5000020000000001
252;11.08.2017;12;0.099976;0.30005000000000004
253;11.08.2017;13;0.099976;0.39990400000000004
254;11.08.2017;14;0.099976;0.30005000000000004
255;11.08.2017;15;0.200074;0.8000520000000001
256;11.08.2017;16;0.099976;1.5000060000000004
257;11.08.2017;17;0.099976;2.199960000000001
258;11.08.2017;18;0.099976;0.5998560000000001
259;11.08.2017;19;0.100098;0.5000020000000001
260;11.08.2017;20;0.099976;0.6001000000000001
261;11.08.2017;21;0.199952;0.6001000000000001
262;11.08.2017;22;0.200074;0.39990400000000004
263;11.08.2017;23;0.099976;0.39990400000000004
264;12.08.2017;0;0.099976;0.200196
265;12.08.2017;1;0.199952;0.299806
266;12.08.2017;2;0.100098;0.200196
267;12.08.2017;3;0.199952;0.19995200000000002
268;12.08.2017;4;0.099976;0.099854
269;12.08.2017;5;0.200074;0.100098
270;12.08.2017;6;0.099976;0.19995200000000002
271;12.08.2017;7;0.199952;0.100098
272;12.08.2017;8;0.099976;0.39990400000000004
273;12.08.2017;9;0.100098;0.19995200000000002
274;12.08.2017;10;0.099976;0.100098
275;12.08.2017;11;0.099976;0.19995200000000002
276;12.08.2017;12;0.099976;1.0000040000000001
277;12.08.2017;13;0.099976;0.6001000000000001
278;12.08.2017;14;0.100098;0.8000520000000001
279;12.08.2017;15;0.099976;0.39990400000000004
280;12.08.2017;16;0.099976;1.3999080000000004
281;12.08.2017;17;0.099976;1.5000060000000004
282;12.08.2017;18;0.099976;2.2002040000000007
283;12.08.2017;19;0.200074;0.299806
284;12.08.2017;20;0.0;1.0000040000000001
285;12.08.2017;21;0.199952;0.9001500000000001
286;12.08.2017;22;0.099976;0.5998560000000001
287;12.08.2017;23;0.100098;0.5000020000000001
288;13.08.2017;0;0.099976;0.30005000000000004
289;13.08.2017;1;0.099976;0.19995200000000002
290;13.08.2017;2;0.099976;0.200196
291;13.08.2017;3;0.099976;0.19995200000000002
292;13.08.2017;4;0.100098;0.099854
293;13.08.2017;5;0.099976;0.200196
294;13.08.2017;6;0.199952;0.099854
295;13.08.2017;7;0.099976;0.19995200000000002
296;13.08.2017;8;0.200074;0.40014800000000006
297;13.08.2017;9;0.099976;0.5998560000000001
298;13.08.2017;10;0.0;0.40014800000000006
299;13.08.2017;11;0.199952;0.30005000000000004
300;13.08.2017;12;0.0;0.39990400000000004
301;13.08.2017;13;0.100098;0.30005000000000004
302;13.08.2017;14;0.099976;0.8000520000000001
303;13.08.2017;15;0.099976;1.1999560000000002
304;13.08.2017;16;0.199952;1.5998600000000005
305;13.08.2017;17;0.100098;1.4001520000000003
306;13.08.2017;18;0.099976;1.0998580000000002
307;13.08.2017;19;0.099976;0.40014800000000006
308;13.08.2017;20;0.199952;1.0000040000000001
309;13.08.2017;21;0.30005;0.5998560000000001
310;13.08.2017;22;0.199952;0.5000020000000001
311;13.08.2017;23;0.200074;0.100098
312;14.08.2017;0;0.199952;0.100098
313;14.08.2017;1;0.200074;0.099854
314;14.08.2017;2;0.099976;0.100098
315;14.08.2017;3;0.099976;0.099854
316;14.08.2017;4;0.199952;0.100098
317;14.08.2017;5;0.100098;0.100098
318;14.08.2017;6;0.199952;0.099854
319;14.08.2017;7;0.199952;0.19995200000000002
320;14.08.2017;8;0.100098;0.100098
321;14.08.2017;9;0.099976;0.19995200000000002
322;14.08.2017;10;0.099976;0.30005000000000004
323;14.08.2017;11;0.099976;0.5000020000000001
324;14.08.2017;12;0.099976;0.39990400000000004
325;14.08.2017;13;0.100098;0.40014800000000006
326;14.08.2017;14;0.099976;1.3000540000000003
327;14.08.2017;15;0.099976;0.8999060000000001
328;14.08.2017;16;0.199952;1.8999100000000007
329;14.08.2017;17;0.100098;1.1001020000000001
330;14.08.2017;18;0.099976;0.19995200000000002
331;14.08.2017;19;0.199952;0.19995200000000002
332;14.08.2017;20;0.099976;0.30005000000000004
333;14.08.2017;21;0.200074;0.30005000000000004
334;14.08.2017;22;0.299928;0.30005000000000004
335;14.08.2017;23;0.200074;0.30005000000000004
336;15.08.2017;0;0.199952;0.299806
337;15.08.2017;1;0.099976;0.100098
338;15.08.2017;2;0.200074;0.100098
339;15.08.2017;3;0.099976;0.099854
340;15.08.2017;4;0.199952;0.100098
341;15.08.2017;5;0.100098;0.099854
342;15.08.2017;6;0.199952;0.200196
343;15.08.2017;7;0.099976;0.19995200000000002
344;15.08.2017;8;0.200074;0.30005000000000004
345;15.08.2017;9;0.0;0.19995200000000002
346;15.08.2017;10;0.099976;0.5000020000000001
347;15.08.2017;11;0.099976;0.19995200000000002
348;15.08.2017;12;0.099976;0.39990400000000004
349;15.08.2017;13;0.099976;0.6001000000000001
350;15.08.2017;14;0.100098;1.3999080000000004
351;15.08.2017;15;0.099976;1.6001040000000004
352;15.08.2017;16;0.099976;1.3000540000000003
353;15.08.2017;17;0.199952;0.5998560000000001
354;15.08.2017;18;0.100098;1.1001020000000001
355;15.08.2017;19;0.199952;0.8999060000000001
356;15.08.2017;20;0.199952;0.5000020000000001
357;15.08.2017;21;0.200074;0.6001000000000001
358;15.08.2017;22;0.199952;0.6999540000000001
359;15.08.2017;23;0.200074;0.19995200000000002
360;16.08.2017;0;0.099976;0.100098
361;16.08.2017;1;0.199952;0.19995200000000002
362;16.08.2017;2;0.099976;0.100098
363;16.08.2017;3;0.100098;0.19995200000000002
364;16.08.2017;4;0.199952;0.100098
365;16.08.2017;5;0.199952;0.19995200000000002
366;16.08.2017;6;0.100098;0.099854
367;16.08.2017;7;0.500002;0.200196
368;16.08.2017;8;0.299928;0.099854
369;16.08.2017;9;0.200074;0.40014800000000006
370;16.08.2017;10;0.6999539999999999;0.099854
371;16.08.2017;11;0.9000279999999998;0.100098
372;16.08.2017;12;0.7999299999999998;0.0
373;16.08.2017;13;0.500002;0.099854
374;16.08.2017;14;0.100098;0.30005000000000004
375;16.08.2017;15;0.199952;0.6999540000000001
376;16.08.2017;16;0.099976;1.7002020000000004
377;16.08.2017;17;0.099976;1.5998600000000005
378;16.08.2017;18;0.100098;0.40014800000000006
379;16.08.2017;19;0.199952;0.5000020000000001
380;16.08.2017;20;0.199952;0.39990400000000004
381;16.08.2017;21;0.200074;0.5000020000000001
382;16.08.2017;22;0.099976;0.30005000000000004
383;16.08.2017;23;0.199952;0.39990400000000004
384;17.08.2017;0;0.100098;0.19995200000000002
385;17.08.2017;1;0.199952;0.100098
386;17.08.2017;2;0.099976;0.100098
387;17.08.2017;3;0.099976;0.19995200000000002
388;17.08.2017;4;0.200074;0.30005000000000004
389;17.08.2017;5;0.199952;0.19995200000000002
390;17.08.2017;6;0.099976;0.19995200000000002
391;17.08.2017;7;0.200074;0.100098
392;17.08.2017;8;0.099976;0.5000020000000001
393;17.08.2017;9;0.099976;0.19995200000000002
394;17.08.2017;10;0.099976;0.19995200000000002
395;17.08.2017;11;0.100098;0.100098
396;17.08.2017;12;0.099976;0.19995200000000002
397;17.08.2017;13;0.099976;0.099854
398;17.08.2017;14;0.199952;0.100098
399;17.08.2017;15;0.100098;0.100098
400;17.08.2017;16;0.199952;0.19995200000000002
401;17.08.2017;17;0.30005;0.30005000000000004
402;17.08.2017;18;0.199952;0.39990400000000004
403;17.08.2017;19;0.099976;0.30005000000000004
404;17.08.2017;20;0.30005;0.39990400000000004
405;17.08.2017;21;0.099976;0.30005000000000004
406;17.08.2017;22;0.099976;0.8000520000000001
407;17.08.2017;23;0.200074;0.39990400000000004
408;18.08.2017;0;0.099976;0.30005000000000004
409;18.08.2017;1;0.099976;0.30005000000000004
410;18.08.2017;2;0.099976;0.30005000000000004
411;18.08.2017;3;0.099976;0.299806
412;18.08.2017;4;0.100098;0.200196
413;18.08.2017;5;0.199952;0.299806
414;18.08.2017;6;0.199952;0.200196
415;18.08.2017;7;0.100098;0.5000020000000001
416;18.08.2017;8;0.099976;0.5000020000000001
417;18.08.2017;9;0.099976;0.299806
418;18.08.2017;10;0.099976;0.200196
419;18.08.2017;11;0.099976;0.299806
420;18.08.2017;12;0.100098;0.30005000000000004
421;18.08.2017;13;0.099976;0.30005000000000004
422;18.08.2017;14;0.099976;0.100098
423;18.08.2017;15;0.099976;1.0000040000000001
424;18.08.2017;16;0.200074;0.7998080000000001
425;18.08.2017;17;0.099976;0.200196
426;18.08.2017;18;0.299928;0.19995200000000002
427;18.08.2017;19;0.200074;0.099854
428;18.08.2017;20;0.299928;0.200196
429;18.08.2017;21;0.200074;0.19995200000000002
430;18.08.2017;22;0.199952;0.5000020000000001
431;18.08.2017;23;0.200074;0.5000020000000001
432;19.08.2017;0;0.199952;0.19995200000000002
433;19.08.2017;1;0.199952;0.19995200000000002
434;19.08.2017;2;0.100098;0.30005000000000004
435;19.08.2017;3;0.199952;0.19995200000000002
436;19.08.2017;4;0.099976;0.19995200000000002
437;19.08.2017;5;0.200074;0.200196
438;19.08.2017;6;0.199952;0.19995200000000002
439;19.08.2017;7;0.099976;0.099854
440;19.08.2017;8;0.200074;0.8000520000000001
441;19.08.2017;9;0.399904;0.40014800000000006
442;19.08.2017;10;0.100098;0.39990400000000004
443;19.08.2017;11;0.099976;0.30005000000000004
444;19.08.2017;12;0.099976;0.39990400000000004
445;19.08.2017;13;0.199952;0.9001500000000001
446;19.08.2017;14;0.100098;0.39990400000000004
447;19.08.2017;15;0.299928;0.8000520000000001
448;19.08.2017;16;0.200074;0.30005000000000004
449;19.08.2017;17;1.500006;0.39990400000000004
450;19.08.2017;18;0.299928;0.5000020000000001
451;19.08.2017;19;0.200074;0.39990400000000004
452;19.08.2017;20;0.199952;0.7001980000000001
453;19.08.2017;21;0.199952;0.8999060000000001
454;19.08.2017;22;0.100098;0.5000020000000001
455;19.08.2017;23;0.099976;0.5000020000000001
456;20.08.2017;0;0.099976;0.5000020000000001
457;20.08.2017;1;0.099976;0.39990400000000004
458;20.08.2017;2;0.099976;0.200196
459;20.08.2017;3;0.100098;0.299806
460;20.08.2017;4;0.099976;0.30005000000000004
461;20.08.2017;5;0.199952;0.19995200000000002
462;20.08.2017;6;0.099976;0.30005000000000004
463;20.08.2017;7;0.100098;0.40014800000000006
464;20.08.2017;8;0.199952;0.39990400000000004
465;20.08.2017;9;0.099976;0.39990400000000004
466;20.08.2017;10;0.099976;0.30005000000000004
467;20.08.2017;11;0.100098;0.5000020000000001
468;20.08.2017;12;0.099976;0.40014800000000006
469;20.08.2017;13;0.099976;0.39990400000000004
470;20.08.2017;14;0.0;0.5000020000000001
471;20.08.2017;15;0.199952;1.1999560000000002
472;20.08.2017;16;0.100098;1.6999580000000005
473;20.08.2017;17;0.099976;0.6001000000000001
474;20.08.2017;18;0.099976;0.19995200000000002
475;20.08.2017;19;0.099976;0.40014800000000006
476;20.08.2017;20;0.099976;0.5000020000000001
477;20.08.2017;21;0.100098;1.0998580000000002
478;20.08.2017;22;0.199952;0.5000020000000001
479;20.08.2017;23;0.199952;0.5000020000000001
480;21.08.2017;0;0.200074;0.19995200000000002
481;21.08.2017;1;0.099976;0.100098
482;21.08.2017;2;0.099976;0.19995200000000002
483;21.08.2017;3;0.200074;0.100098
484;21.08.2017;4;0.099976;0.19995200000000002
485;21.08.2017;5;0.199952;0.100098
486;21.08.2017;6;0.099976;0.19995200000000002
487;21.08.2017;7;0.200074;0.099854
488;21.08.2017;8;0.099976;0.7001980000000001
489;21.08.2017;9;0.099976;0.39990400000000004
490;21.08.2017;10;0.099976;0.30005000000000004
491;21.08.2017;11;0.0;0.8999060000000001
492;21.08.2017;12;0.200074;0.40014800000000006
493;21.08.2017;13;0.0;0.39990400000000004
494;21.08.2017;14;0.099976;0.30005000000000004
495;21.08.2017;15;0.099976;0.19995200000000002
496;21.08.2017;16;0.200074;0.6001000000000001
497;21.08.2017;17;0.5999779999999999;2.299814000000001
498;21.08.2017;18;0.199952;0.9001500000000001
499;21.08.2017;19;0.30005;0.19995200000000002
500;21.08.2017;20;0.299928;0.100098
501;21.08.2017;21;0.200074;0.299806
502;21.08.2017;22;0.099976;0.8000520000000001
503;21.08.2017;23;0.199952;0.30005000000000004
504;22.08.2017;0;0.100098;0.19995200000000002
505;22.08.2017;1;0.099976;0.100098
506;22.08.2017;2;0.099976;0.19995200000000002
507;22.08.2017;3;0.099976;0.100098
508;22.08.2017;4;0.099976;0.099854
509;22.08.2017;5;0.200074;0.19995200000000002
510;22.08.2017;6;0.199952;0.30005000000000004
511;22.08.2017;7;0.099976;0.19995200000000002
512;22.08.2017;8;0.200074;0.100098
513;22.08.2017;9;0.199952;0.19995200000000002
514;22.08.2017;10;0.099976;0.100098
515;22.08.2017;11;0.100098;0.19995200000000002
516;22.08.2017;12;0.099976;0.100098
517;22.08.2017;13;0.099976;0.099854
518;22.08.2017;14;0.099976;0.19995200000000002
519;22.08.2017;15;0.099976;0.7001980000000001
520;22.08.2017;16;0.100098;0.5998560000000001
521;22.08.2017;17;0.099976;0.8000520000000001
522;22.08.2017;18;0.099976;0.8000520000000001
523;22.08.2017;19;0.6999539999999999;0.5000020000000001
524;22.08.2017;20;0.400026;0.30005000000000004
525;22.08.2017;21;0.200074;0.5998560000000001
526;22.08.2017;22;0.199952;0.40014800000000006
527;22.08.2017;23;0.199952;0.5000020000000001
528;23.08.2017;0;0.100098;0.299806
529;23.08.2017;1;0.099976;0.200196
530;23.08.2017;2;0.199952;0.099854
531;23.08.2017;3;0.099976;0.19995200000000002
532;23.08.2017;4;0.100098;0.100098
533;23.08.2017;5;0.199952;0.19995200000000002
534;23.08.2017;6;0.099976;0.19995200000000002
535;23.08.2017;7;0.200074;0.100098
536;23.08.2017;8;0.0;0.19995200000000002
537;23.08.2017;9;0.199952;0.30005000000000004
538;23.08.2017;10;0.0;0.19995200000000002
539;23.08.2017;11;0.199952;0.100098
540;23.08.2017;12;0.0;0.30005000000000004
541;23.08.2017;13;0.100098;0.19995200000000002
542;23.08.2017;14;0.199952;0.099854
543;23.08.2017;15;0.099976;0.40014800000000006
544;23.08.2017;16;0.7000759999999999;1.1999560000000002
545;23.08.2017;17;0.500002;1.1999560000000002
546;23.08.2017;18;0.199952;0.6999540000000001
547;23.08.2017;19;0.199952;0.5000020000000001
548;23.08.2017;20;0.30005;0.30005000000000004
549;23.08.2017;21;0.199952;0.8000520000000001
550;23.08.2017;22;0.200074;0.6001000000000001
551;23.08.2017;23;0.199952;0.5000020000000001
552;24.08.2017;0;0.200074;0.19995200000000002
553;24.08.2017;1;0.199952;0.099854
554;24.08.2017;2;0.099976;0.200196
555;24.08.2017;3;0.200074;0.099854
556;24.08.2017;4;0.199952;0.19995200000000002
557;24.08.2017;5;0.199952;0.100098
558;24.08.2017;6;0.30005;0.19995200000000002
559;24.08.2017;7;0.099976;0.5000020000000001
560;24.08.2017;8;0.5999779999999999;0.6999540000000001
561;24.08.2017;9;0.200074;0.30005000000000004
562;24.08.2017;10;0.500002;0.6999540000000001
563;24.08.2017;11;0.5999779999999999;0.30005000000000004
564;24.08.2017;12;1.09998;0.30005000000000004
565;24.08.2017;13;0.500002;0.100098
566;24.08.2017;14;0.200074;0.099854
567;24.08.2017;15;0.099976;0.19995200000000002
568;24.08.2017;16;0.199952;0.30005000000000004
569;24.08.2017;17;0.200074;0.9001500000000001
570;24.08.2017;18;0.199952;0.19995200000000002
571;24.08.2017;19;0.30005;0.5000020000000001
572;24.08.2017;20;0.199952;0.39990400000000004
